transcriptid	foldchange.1	foldchange.2	DEstatus.1	DEstatus.2
NM_144897.4	1	2.23171106826917	FALSE	TRUE
XM_006526429.5	1	1.38128588313925	FALSE	TRUE
XM_036159111.1	1	1	FALSE	FALSE
NM_134161.4	1	1	FALSE	FALSE
NM_133952.2	1	1	FALSE	FALSE
XM_006525908.5	1	1	FALSE	FALSE
NM_001284383.1	1	1	FALSE	FALSE
NM_001426039.1	1	2.67231885137458	FALSE	TRUE
NM_001290409.1	1	1	FALSE	FALSE
NM_001346582.1	1	2.51990326685643	FALSE	TRUE
XM_030247528.1	1	1	FALSE	FALSE
NM_001081266.1	1	1	FALSE	FALSE
NM_001402007.1	1	1	FALSE	FALSE
NM_019813.5	1	1	FALSE	FALSE
NM_001418568.1	1	2.0804991937099	FALSE	TRUE
XM_006531690.3	1	1	FALSE	FALSE
XM_030244974.2	1	1	FALSE	FALSE
NM_001163239.1	1	2.05294183247721	FALSE	TRUE
NM_001410526.1	1	1	FALSE	FALSE
NM_001355184.1	1	1	FALSE	FALSE
XM_036155343.1	1	1	FALSE	FALSE
XM_030246022.2	1	1	FALSE	FALSE
NM_028410.2	1	1.53920903038487	FALSE	TRUE
XM_011248744.4	1	1	FALSE	FALSE
XM_036161625.1	1	1	FALSE	FALSE
XM_006499384.4	1	1.39162473001959	FALSE	TRUE
XM_006518092.2	1	1	FALSE	FALSE
XM_011248368.2	1	1	FALSE	FALSE
NM_001081335.2	1	1	FALSE	FALSE
NM_008621.3	1	1	FALSE	FALSE
XM_036158828.1	1	1.63706972244915	FALSE	TRUE
NM_199322.2	1	1.93595694578257	FALSE	TRUE
NM_008482.3	1	1	FALSE	FALSE
NM_001357277.2	1	1	FALSE	FALSE
XM_006523549.4	1	2.19153890526692	FALSE	TRUE
NM_133801.3	1	3.00508050386427	FALSE	TRUE
NM_010810.6	1	1	FALSE	FALSE
XM_036159246.1	1	1	FALSE	FALSE
NM_001166620.2	1	1	FALSE	FALSE
NM_001310586.1	1	1.84360597411225	FALSE	TRUE
XM_006523260.2	1	1	FALSE	FALSE
NM_001163187.1	1	2.00285721234508	FALSE	TRUE
NM_001311093.1	1	1	FALSE	FALSE
XM_006515994.5	1	1	FALSE	FALSE
XM_011248651.4	1	1	FALSE	FALSE
XM_006499979.3	1	1	FALSE	FALSE
XM_036155523.1	1	1	FALSE	FALSE
NM_001409067.1	1	1	FALSE	FALSE
NM_001301181.1	1	1	FALSE	FALSE
XM_036166151.1	1	1	FALSE	FALSE
NM_001200055.1	1	1	FALSE	FALSE
NM_001368685.1	1	1.73368034810982	FALSE	TRUE
XM_006503676.4	1	2.0514077675308	FALSE	TRUE
NM_172913.4	1	1	FALSE	FALSE
NM_001409881.1	1	1	FALSE	FALSE
XM_006511864.4	1	2.27493170926865	FALSE	TRUE
XM_006505411.5	1	2.604882482363	FALSE	TRUE
XM_030252087.2	1	1	FALSE	FALSE
NM_001081667.3	1	1	FALSE	FALSE
NM_001421430.1	1	1	FALSE	FALSE
NM_008804.5	1	1	FALSE	FALSE
XM_036153678.1	1	1	FALSE	FALSE
NM_028524.3	1	1	FALSE	FALSE
NM_148673.3	1	1.52253637118879	FALSE	TRUE
XM_036161887.1	1	2.04614840568298	FALSE	TRUE
NM_009178.4	1	1	FALSE	FALSE
XM_036161769.1	1	1	FALSE	FALSE
XM_036165788.1	1	1	FALSE	FALSE
NM_001370419.1	1	1.80959406636336	FALSE	TRUE
XM_036162290.1	1	2.56305592020728	FALSE	TRUE
XM_006497459.1	1	1	FALSE	FALSE
NM_009090.5	1	1.97271957842337	FALSE	TRUE
NM_028223.3	1	1.56843434849304	FALSE	TRUE
XM_030247864.2	1	1	FALSE	FALSE
XM_006497063.2	1	1	FALSE	FALSE
NM_001419187.1	1	2.51851241562622	FALSE	TRUE
NM_001360050.1	1	1	FALSE	FALSE
NM_001347189.1	1	2.50361163923281	FALSE	TRUE
NM_025285.2	1	1	FALSE	FALSE
NM_001253813.1	1	1	FALSE	FALSE
NM_001368637.1	1	1	FALSE	FALSE
XM_017315959.3	1	1	FALSE	FALSE
NM_001311113.1	1	1.76391871585067	FALSE	TRUE
NM_001306126.2	1	1	FALSE	FALSE
XM_036154198.1	1	2.36292887392443	FALSE	TRUE
XM_036159194.1	1	1	FALSE	FALSE
XM_006529820.5	1	1	FALSE	FALSE
XM_017313535.3	1	1	FALSE	FALSE
NM_001160422.2	1	1	FALSE	FALSE
XM_006528182.4	1	3.62424611499373	FALSE	TRUE
XM_036164910.1	1	1.85960550214236	FALSE	TRUE
NM_001177774.1	1	1.5973676997944	FALSE	TRUE
NM_011573.3	1	1	FALSE	FALSE
NM_001356536.2	1	1	FALSE	FALSE
XM_036154001.1	1	1	FALSE	FALSE
NM_001425873.1	1	3.17062823159982	FALSE	TRUE
XM_030255100.2	1	1.93906528968502	FALSE	TRUE
XM_006501813.2	1	1	FALSE	FALSE
XM_036160396.1	1	1	FALSE	FALSE
XM_006505355.5	1	1	FALSE	FALSE
XM_036156018.1	1	2.23279629431104	FALSE	TRUE
NM_198411.3	1	1	FALSE	FALSE
XM_030251248.2	1	2.38121142976067	FALSE	TRUE
XM_036158617.1	1	1	FALSE	FALSE
XM_006521923.4	1	1.63856398767148	FALSE	TRUE
NM_001412081.1	1	1	FALSE	FALSE
XM_036154573.1	1	2.19374922312073	FALSE	TRUE
XM_006522024.5	1	1	FALSE	FALSE
NM_008263.4	1	2.34594161678781	FALSE	TRUE
NM_013777.2	1	1.535400776857	FALSE	TRUE
XM_036158137.1	1	2.53670148115762	FALSE	TRUE
NM_146148.3	1	1.21859841954749	FALSE	TRUE
XM_006517684.3	1	2.3135582253255	FALSE	TRUE
NM_001048196.1	1	3.01965937184157	FALSE	TRUE
NM_010620.1	1	1	FALSE	FALSE
NM_001310584.1	1	1.67628611015657	FALSE	TRUE
NM_022029.2	1	1	FALSE	FALSE
XM_030243102.1	1	1	FALSE	FALSE
NM_001135728.2	1	2.96388516005025	FALSE	TRUE
XM_006521427.3	1	1	FALSE	FALSE
XM_006522944.3	1	1	FALSE	FALSE
NM_001403883.1	1	1	FALSE	FALSE
XM_017313406.1	1	1	FALSE	FALSE
XM_036165663.1	1	1	FALSE	FALSE
XM_006510877.5	1	1	FALSE	FALSE
NM_007451.4	1	1	FALSE	FALSE
XM_017321801.3	1	1	FALSE	FALSE
NM_001205216.1	1	1	FALSE	FALSE
XM_017317954.3	1	1.94318474016648	FALSE	TRUE
XM_036156918.1	1	2.20482057744205	FALSE	TRUE
NM_177919.3	1	2.69162060063284	FALSE	TRUE
XM_006523394.5	1	2.43455442239953	FALSE	TRUE
XM_036157094.1	1	1.56647900554705	FALSE	TRUE
NM_001033204.1	1	1	FALSE	FALSE
XM_017319693.3	1	1	FALSE	FALSE
XM_036157496.1	1	2.45714953580312	FALSE	TRUE
NM_001355064.1	1	1.83010360663855	FALSE	TRUE
XM_006541538.4	1	1	FALSE	FALSE
XM_006524908.3	1	1	FALSE	FALSE
XM_036156278.1	1	1	FALSE	FALSE
NM_001410548.1	1	1	FALSE	FALSE
XM_036160993.1	1	1	FALSE	FALSE
NM_001081433.3	1	1	FALSE	FALSE
NM_021396.2	1	1.74251445799393	FALSE	TRUE
NM_001381922.1	1	1	FALSE	FALSE
NM_001025388.2	1	1	FALSE	FALSE
NM_027582.4	1	1	FALSE	FALSE
NM_133663.3	1	1	FALSE	FALSE
NM_024263.4	1	1	FALSE	FALSE
NM_178397.3	1	2.12067655426286	FALSE	TRUE
NM_001311068.2	1	1	FALSE	FALSE
NM_001077694.2	1	2.57759467132124	FALSE	TRUE
XM_036157356.1	1	1	FALSE	FALSE
XM_006518044.5	1	1	FALSE	FALSE
XM_036159530.1	1	2.01889667715037	FALSE	TRUE
XM_017313546.3	1	1	FALSE	FALSE
XM_036160710.1	1	2.24630843171462	FALSE	TRUE
XM_006504023.4	1	1.48407160254159	FALSE	TRUE
XM_006520043.5	1	1	FALSE	FALSE
XM_030255360.2	1	2.34102374987768	FALSE	TRUE
XM_030251964.2	1	1	FALSE	FALSE
NM_001362585.1	1	1	FALSE	FALSE
XM_036155830.1	1	2.24145107950668	FALSE	TRUE
XM_036163712.1	1	2.12863508181177	FALSE	TRUE
XM_036164341.1	1	1.90798306718238	FALSE	TRUE
XM_036165300.1	1	1	FALSE	FALSE
NM_001293678.1	1	1	FALSE	FALSE
XM_006512654.2	1	1	FALSE	FALSE
NM_152809.2	1	1	FALSE	FALSE
XM_006511699.4	1	1	FALSE	FALSE
NM_001242605.1	1	2.05348207025234	FALSE	TRUE
XM_006538165.4	1	1	FALSE	FALSE
XM_006514217.5	1	1	FALSE	FALSE
XM_030252556.1	1	1	FALSE	FALSE
XM_030253045.2	1	1	FALSE	FALSE
XM_017321078.1	1	2.25661581395629	FALSE	TRUE
NM_153744.3	1	1	FALSE	FALSE
XM_006526034.5	1	1	FALSE	FALSE
NM_001426931.1	1	1	FALSE	FALSE
XM_030254413.2	1	1	FALSE	FALSE
NM_001271546.1	1	1	FALSE	FALSE
NM_001317213.2	1	1	FALSE	FALSE
XM_006540508.3	1	1	FALSE	FALSE
XM_006498873.5	1	2.331152013319	FALSE	TRUE
NM_172677.4	1	1	FALSE	FALSE
XM_006518351.5	1	1.37177924149314	FALSE	TRUE
XM_036157338.1	1	1	FALSE	FALSE
NM_001285845.2	1	2.09202750442641	FALSE	TRUE
XM_030250986.2	1	1	FALSE	FALSE
XM_006499139.5	1	1	FALSE	FALSE
NM_178141.3	1	1.6829807664316	FALSE	TRUE
XM_017319004.2	1	1	FALSE	FALSE
NM_008424.3	1	1	FALSE	FALSE
NM_001355695.1	1	1.59761838315022	FALSE	TRUE
NM_028815.4	1	1	FALSE	FALSE
NM_001420272.1	1	1	FALSE	FALSE
NM_001368787.1	1	3.34275873805799	FALSE	TRUE
XM_006499998.4	1	2.68473904307819	FALSE	TRUE
XM_011246738.1	1	1	FALSE	FALSE
NM_001310085.1	1	1	FALSE	FALSE
NM_001409446.1	1	1	FALSE	FALSE
NM_016723.2	1	2.34865161178388	FALSE	TRUE
XM_036160448.1	1	2.1634871908905	FALSE	TRUE
NM_015785.2	1	1	FALSE	FALSE
NM_001409747.1	1	1.90936203076533	FALSE	TRUE
XM_011247585.3	1	2.28323305123372	FALSE	TRUE
NM_025948.3	1	2.14628141299648	FALSE	TRUE
XM_030245234.1	1	1	FALSE	FALSE
NM_001373921.1	1	2.01023214444004	FALSE	TRUE
XM_030246648.2	1	1.61001016803339	FALSE	TRUE
NM_001404047.1	1	1	FALSE	FALSE
NM_001286222.2	1	1	FALSE	FALSE
NM_001033633.3	1	1	FALSE	FALSE
NM_021886.3	1	1	FALSE	FALSE
XM_006540219.5	1	1.20295777440326	FALSE	TRUE
NM_011099.4	1	2.03034598420074	FALSE	TRUE
NM_001426000.1	1	1	FALSE	FALSE
XM_036160120.1	1	1	FALSE	FALSE
XM_036163040.1	1	1	FALSE	FALSE
NM_001426530.1	1	1	FALSE	FALSE
NM_001357894.2	1	1	FALSE	FALSE
XM_006521367.4	1	1	FALSE	FALSE
NM_001418886.1	1	1.45795394340123	FALSE	TRUE
NM_001416176.1	1	1	FALSE	FALSE
XM_006501197.4	1	2.08292505859311	FALSE	TRUE
XM_006509270.4	1	1	FALSE	FALSE
NM_001331086.1	1	1	FALSE	FALSE
XM_011250194.4	1	1	FALSE	FALSE
NM_001421429.1	1	1	FALSE	FALSE
NM_001190989.2	1	1.89020753168526	FALSE	TRUE
XM_030250384.1	1	1	FALSE	FALSE
XM_006498825.4	1	2.11752876648432	FALSE	TRUE
XM_030250004.2	1	1.92713992379602	FALSE	TRUE
NM_001410402.1	1	1	FALSE	FALSE
XM_036157586.1	1	1	FALSE	FALSE
XM_030249492.1	1	1.79952087932021	FALSE	TRUE
NM_146472.2	1	1	FALSE	FALSE
XM_006502343.5	1	1	FALSE	FALSE
XM_011246920.4	1	1	FALSE	FALSE
XM_036155569.1	1	2.11465811427321	FALSE	TRUE
XM_017322186.2	1	1	FALSE	FALSE
XM_030248138.2	1	1	FALSE	FALSE
XM_036165954.1	1	1.80398114475552	FALSE	TRUE
XM_030247286.2	1	1	FALSE	FALSE
XM_006510748.1	1	1	FALSE	FALSE
XM_006539457.5	1	1.77018430901684	FALSE	TRUE
XM_006533839.4	1	1.69721719453684	FALSE	TRUE
XM_030249382.2	1	1	FALSE	FALSE
XM_006498015.5	1	1	FALSE	FALSE
XM_006517987.5	1	2.29223880063472	FALSE	TRUE
XM_017318996.2	1	1	FALSE	FALSE
XM_036153077.1	1	1.84719273276053	FALSE	TRUE
NM_001025559.3	1	1	FALSE	FALSE
XM_030248253.2	1	1	FALSE	FALSE
XM_006536197.2	1	2.43272090792165	FALSE	TRUE
NM_001110254.1	1	1.54949710916727	FALSE	TRUE
XM_036154484.1	1	1.94410052866029	FALSE	TRUE
NM_001361282.2	1	1	FALSE	FALSE
NM_001357036.1	1	1	FALSE	FALSE
XM_030252732.1	1	2.19119885496301	FALSE	TRUE
XM_030248006.2	1	1	FALSE	FALSE
XM_036162759.1	1	1	FALSE	FALSE
NM_001407253.1	1	1	FALSE	FALSE
XM_036161571.1	1	2.21946080597325	FALSE	TRUE
XM_011242231.2	1	1	FALSE	FALSE
XM_006526324.5	1	2.54585251591724	FALSE	TRUE
NM_146004.1	1	2.53280456287432	FALSE	TRUE
XM_036157387.1	1	1	FALSE	FALSE
NM_001403997.1	1	2.23412155066667	FALSE	TRUE
XM_030245105.1	1	2.68999030904216	FALSE	TRUE
NM_139134.5	1	1	FALSE	FALSE
NM_011123.4	1	1	FALSE	FALSE
NM_001037726.1	1	1.98026249873848	FALSE	TRUE
XM_017316374.2	1	1	FALSE	FALSE
NM_025863.3	1	1	FALSE	FALSE
XM_030250595.1	1	1	FALSE	FALSE
XM_006520532.4	1	2.66864141265019	FALSE	TRUE
NM_133666.3	1	1	FALSE	FALSE
XM_006540904.4	1	1.251304159845	FALSE	TRUE
XM_036160929.1	1	1	FALSE	FALSE
XM_036165059.1	1	1	FALSE	FALSE
NM_027328.4	1	1	FALSE	FALSE
NM_001412003.1	1	2.00913334066756	FALSE	TRUE
XM_011247927.2	1	2.68311986284885	FALSE	TRUE
NM_001412281.1	1	1	FALSE	FALSE
NM_001286844.2	1	1	FALSE	FALSE
XM_006533968.3	1	1.42172364064109	FALSE	TRUE
XM_036153386.1	1	1	FALSE	FALSE
NM_001418017.1	1	1	FALSE	FALSE
XM_006535245.4	1	2.06486043820877	FALSE	TRUE
NM_025454.2	1	1	FALSE	FALSE
NM_001161365.1	1	1	FALSE	FALSE
NM_001362986.1	1	1	FALSE	FALSE
XM_011240129.4	1	1.88977902605923	FALSE	TRUE
XM_011243659.3	1	1	FALSE	FALSE
NM_201354.3	1	1	FALSE	FALSE
XM_006506279.5	1	1.84691639318124	FALSE	TRUE
NM_001310682.1	1	1	FALSE	FALSE
XM_030247257.2	1	1	FALSE	FALSE
XM_036154288.1	1	1	FALSE	FALSE
XM_017315972.3	1	1	FALSE	FALSE
NM_001418828.1	1	1	FALSE	FALSE
NM_001407389.1	1	1	FALSE	FALSE
NM_011399.3	1	1.98711813417527	FALSE	TRUE
NM_053267.3	1	2.38145312464574	FALSE	TRUE
XM_030245942.2	1	1	FALSE	FALSE
XM_006512348.5	1	3.00775072451546	FALSE	TRUE
NM_001357838.1	1	1	FALSE	FALSE
XM_017319418.2	1	1	FALSE	FALSE
XM_017314824.1	1	2.14677760564862	FALSE	TRUE
NM_181548.2	1	1	FALSE	FALSE
NM_001356328.2	1	1.78169184644756	FALSE	TRUE
XM_030247175.2	1	1	FALSE	FALSE
XM_006501839.4	1	1	FALSE	FALSE
XM_030244667.2	1	1	FALSE	FALSE
XM_030248703.2	1	1	FALSE	FALSE
NM_134249.5	1	1	FALSE	FALSE
NM_001302550.1	1	2.83656895694326	FALSE	TRUE
XM_036158056.1	1	1.42687647450559	FALSE	TRUE
XM_036161889.1	1	1	FALSE	FALSE
XM_017316357.3	1	1	FALSE	FALSE
NM_001362404.1	1	2.91597460082203	FALSE	TRUE
NM_028965.4	1	1	FALSE	FALSE
XM_006538284.3	1	1	FALSE	FALSE
NM_016763.2	1	1	FALSE	FALSE
XM_006518816.3	1	1	FALSE	FALSE
XM_036164384.1	1	1	FALSE	FALSE
NM_001404717.1	1	1	FALSE	FALSE
NM_172476.5	1	1	FALSE	FALSE
XM_006523275.3	1	1.79715690463383	FALSE	TRUE
XM_006501114.1	1	2.19701270119806	FALSE	TRUE
NM_001310485.1	1	1	FALSE	FALSE
NM_001044700.2	1	1	FALSE	FALSE
NM_001289528.1	1	1	FALSE	FALSE
NM_026218.2	1	1	FALSE	FALSE
NM_001369225.2	1	1	FALSE	FALSE
NM_001310752.1	1	1	FALSE	FALSE
NM_001413292.1	1	1	FALSE	FALSE
XM_036165342.1	1	2.07619110323879	FALSE	TRUE
NM_001379602.1	1	1	FALSE	FALSE
XM_036164707.1	1	1	FALSE	FALSE
XM_006534478.3	1	1.50381314617249	FALSE	TRUE
XM_036155863.1	1	1	FALSE	FALSE
XM_011240811.2	1	1	FALSE	FALSE
XM_006524323.4	1	1	FALSE	FALSE
XM_006523372.3	1	1	FALSE	FALSE
NM_025849.4	1	1	FALSE	FALSE
NM_146918.2	1	1	FALSE	FALSE
XM_036159976.1	1	1	FALSE	FALSE
XM_006526126.2	1	2.14528348667195	FALSE	TRUE
NM_001324548.2	1	1.43532357524351	FALSE	TRUE
XM_036158734.1	1	1	FALSE	FALSE
XM_006534071.3	1	1.79944744225296	FALSE	TRUE
NM_147221.2	1	2.33486673440237	FALSE	TRUE
NM_001077361.2	1	1	FALSE	FALSE
XM_006541556.5	1	2.09041765047812	FALSE	TRUE
XM_011238812.3	1	2.42857660719144	FALSE	TRUE
NM_001163007.1	1	1.92681154114086	FALSE	TRUE
XM_036159448.1	1	1	FALSE	FALSE
XM_030251184.2	1	1	FALSE	FALSE
XM_030246897.1	1	1	FALSE	FALSE
XM_006528336.2	1	1	FALSE	FALSE
XM_036163708.1	1	1.76527894042954	FALSE	TRUE
XM_006527890.2	1	1	FALSE	FALSE
XM_036165027.1	1	1	FALSE	FALSE
NM_001424850.1	1	1	FALSE	FALSE
NM_001290490.1	1	2.38392489274534	FALSE	TRUE
NM_008920.4	1	1	FALSE	FALSE
XM_006519732.3	1	1	FALSE	FALSE
XM_006535459.2	1	1.72349447088947	FALSE	TRUE
NM_026533.3	1	1	FALSE	FALSE
NM_008873.3	1	1	FALSE	FALSE
NM_001420465.1	1	1	FALSE	FALSE
XM_017317940.2	1	1	FALSE	FALSE
XM_006500554.4	1	1	FALSE	FALSE
XM_006500589.3	1	1	FALSE	FALSE
NM_001252665.1	1	1	FALSE	FALSE
NM_008466.5	1	1	FALSE	FALSE
XM_011242336.4	1	2.28057072365391	FALSE	TRUE
XM_036153719.1	1	1	FALSE	FALSE
XM_036152301.1	1	1	FALSE	FALSE
XM_030247945.1	1	1	FALSE	FALSE
NM_019830.3	1	1	FALSE	FALSE
XM_030244598.2	1	1	FALSE	FALSE
XM_006504754.5	1	1	FALSE	FALSE
NM_001293653.1	1	1	FALSE	FALSE
XM_036162846.1	1	1	FALSE	FALSE
XM_036159557.1	1	1.97732670906306	FALSE	TRUE
NM_001357366.1	1	1	FALSE	FALSE
XM_006527007.4	1	1	FALSE	FALSE
NM_001040669.2	1	1.81651465775937	FALSE	TRUE
XM_011245571.1	1	1	FALSE	FALSE
XM_030248524.1	1	2.50514510925825	FALSE	TRUE
NM_001198566.2	1	1.75049230993714	FALSE	TRUE
NM_138685.2	1	2.16410986778654	FALSE	TRUE
NM_001142924.2	1	1	FALSE	FALSE
XM_011245082.2	1	1	FALSE	FALSE
XM_006517128.5	1	2.35816022077958	FALSE	TRUE
XM_006538210.5	1	1	FALSE	FALSE
NM_178076.4	1	1.8738391144607	FALSE	TRUE
XM_006508232.5	1	1	FALSE	FALSE
XM_036152744.1	1	1	FALSE	FALSE
XM_036157565.1	1	1.9361813465971	FALSE	TRUE
XM_006527276.4	1	1.81744981284888	FALSE	TRUE
NM_001161791.1	1	1	FALSE	FALSE
XM_036162827.1	1	1	FALSE	FALSE
XM_030249396.2	1	2.08301499130141	FALSE	TRUE
NM_001419304.1	1	1	FALSE	FALSE
NM_177828.4	1	2.49956956284532	FALSE	TRUE
NM_025343.6	1	1.47726023249923	FALSE	TRUE
NM_016873.2	1	1.6473534353412	FALSE	TRUE
NM_001408942.1	1	1.99441285405437	FALSE	TRUE
XM_030255544.2	1	1	FALSE	FALSE
XM_030254660.1	1	1	FALSE	FALSE
XM_017312242.3	1	1	FALSE	FALSE
XM_006513693.5	1	2.71213074587625	FALSE	TRUE
XM_030250116.1	1	1	FALSE	FALSE
NM_001416152.1	1	1	FALSE	FALSE
XM_006519689.5	1	1	FALSE	FALSE
XM_006505214.5	1	1.27374284455751	FALSE	TRUE
XM_006532147.5	1	1	FALSE	FALSE
XM_036159403.1	1	1	FALSE	FALSE
XM_030254895.2	1	1.55144362520902	FALSE	TRUE
XM_017315785.2	1	1	FALSE	FALSE
XM_011249553.4	1	1	FALSE	FALSE
NM_001404555.1	1	2.53474001597826	FALSE	TRUE
XM_011240154.1	1	1	FALSE	FALSE
XM_006525148.5	1	1	FALSE	FALSE
XM_006535411.5	1	1	FALSE	FALSE
NM_001039553.2	1	1	FALSE	FALSE
NM_008118.3	1	1	FALSE	FALSE
NM_001145433.1	1	1.50660914865105	FALSE	TRUE
NM_001408149.1	1	1	FALSE	FALSE
NM_026893.3	1	1	FALSE	FALSE
NM_018814.3	1	1	FALSE	FALSE
XM_030243197.1	1	1	FALSE	FALSE
XM_030244244.2	1	1	FALSE	FALSE
NM_009270.3	1	1	FALSE	FALSE
NM_001001984.2	1	2.00186605851135	FALSE	TRUE
NM_001404864.1	1	1	FALSE	FALSE
XM_030247992.2	1	1	FALSE	FALSE
XM_006538279.3	1	2.1137559163147	FALSE	TRUE
XM_006514379.5	1	1	FALSE	FALSE
XM_006500521.4	1	2.06376410684937	FALSE	TRUE
NM_010024.3	1	2.17186246085748	FALSE	TRUE
NM_001142809.1	1	1	FALSE	FALSE
NM_021347.4	1	1	FALSE	FALSE
NM_001359345.1	1	1	FALSE	FALSE
XM_036154132.1	1	2.71601955400195	FALSE	TRUE
NM_001418035.1	1	1	FALSE	FALSE
NM_011463.2	1	1	FALSE	FALSE
NM_001426933.1	1	1.87757708708007	FALSE	TRUE
XM_036155000.1	1	1	FALSE	FALSE
XM_036154589.1	1	2.03466484509913	FALSE	TRUE
XM_036164038.1	1	1	FALSE	FALSE
XM_017312524.2	1	1.28813548976531	FALSE	TRUE
XM_030246562.2	1	1	FALSE	FALSE
XM_030246144.2	1	1	FALSE	FALSE
NM_013883.3	1	1	FALSE	FALSE
XM_030246473.2	1	1.72195163366031	FALSE	TRUE
XM_036161173.1	1	2.06088899632678	FALSE	TRUE
NM_001425734.1	1	1.52897411231412	FALSE	TRUE
XM_036164045.1	1	2.06143564530609	FALSE	TRUE
NM_001424452.1	1	1	FALSE	FALSE
XM_006528754.5	1	1	FALSE	FALSE
XM_036159072.1	1	2.05620739453187	FALSE	TRUE
NM_001164046.1	1	1	FALSE	FALSE
NM_011605.3	1	1	FALSE	FALSE
XM_036158560.1	1	1	FALSE	FALSE
XM_011246075.4	1	1.97871227188086	FALSE	TRUE
NM_001160222.1	1	2.4824037225842	FALSE	TRUE
NM_007604.3	1	2.24015855252422	FALSE	TRUE
XM_006495797.4	1	1	FALSE	FALSE
XM_006506219.4	1	2.35199536459737	FALSE	TRUE
XM_036153293.1	1	1	FALSE	FALSE
XM_006502219.4	1	1	FALSE	FALSE
XM_017313302.3	1	1	FALSE	FALSE
NM_001168680.1	1	1	FALSE	FALSE
NM_178047.4	1	1	FALSE	FALSE
NM_010601.4	1	1	FALSE	FALSE
NM_183173.2	1	1	FALSE	FALSE
NM_183298.2	1	1.87236059902445	FALSE	TRUE
NM_028226.2	1	1	FALSE	FALSE
XM_006522567.5	1	1	FALSE	FALSE
NM_001357487.1	1	1.94959500501784	FALSE	TRUE
XM_006515082.4	1	1	FALSE	FALSE
NM_001359914.2	1	1	FALSE	FALSE
NM_001360127.1	1	1	FALSE	FALSE
NM_010770.4	1	2.85480030091405	FALSE	TRUE
NM_011453.6	1	1.61402468355873	FALSE	TRUE
XM_011248377.3	1	1	FALSE	FALSE
XM_036165416.1	1	1	FALSE	FALSE
NM_172405.4	1	1	FALSE	FALSE
XM_017315816.3	1	1	FALSE	FALSE
NM_001411275.1	1	1.64840964336343	FALSE	TRUE
NM_001254745.1	1	1	FALSE	FALSE
NM_001419038.1	1	1	FALSE	FALSE
XM_017320620.3	1	2.1764998554284	FALSE	TRUE
NM_001190705.2	1	1	FALSE	FALSE
XM_036155284.1	1	1	FALSE	FALSE
NM_028044.2	1	1	FALSE	FALSE
NM_001173550.1	1	1	FALSE	FALSE
NM_026068.2	1	2.13057467511239	FALSE	TRUE
NM_001416548.1	1	1	FALSE	FALSE
XM_036158452.1	1	1	FALSE	FALSE
NM_001081249.1	1	1	FALSE	FALSE
XM_036163538.1	1	2.58510632192661	FALSE	TRUE
XM_006497789.5	1	1	FALSE	FALSE
XM_030245185.2	1	1	FALSE	FALSE
XM_017318276.3	1	1	FALSE	FALSE
XM_036157102.1	1	1	FALSE	FALSE
NM_025622.3	1	1	FALSE	FALSE
NM_011293.2	1	2.65581189141257	FALSE	TRUE
NM_001360177.2	1	1	FALSE	FALSE
XM_017316765.2	1	1.65282503405079	FALSE	TRUE
NM_025423.2	1	1	FALSE	FALSE
NM_020518.2	1	1	FALSE	FALSE
NM_001405211.1	1	2.30785573869544	FALSE	TRUE
NM_001357262.1	1	1	FALSE	FALSE
NM_178697.6	1	2.4247999506841	FALSE	TRUE
NM_001308329.1	1	1	FALSE	FALSE
NM_001256218.2	1	1.58494891445658	FALSE	TRUE
XM_036165142.1	1	1	FALSE	FALSE
XM_006525135.5	1	1	FALSE	FALSE
NM_001271691.1	1	1	FALSE	FALSE
NM_023146.3	1	1.47625102789658	FALSE	TRUE
XM_030242333.2	1	1	FALSE	FALSE
NM_001002239.4	1	2.63214881398433	FALSE	TRUE
XM_030245140.1	1	1	FALSE	FALSE
NM_021556.3	1	2.14267469030278	FALSE	TRUE
NM_001406397.1	1	1.57608475529394	FALSE	TRUE
XM_036154486.1	1	1.5909321838996	FALSE	TRUE
XM_011238500.1	1	1	FALSE	FALSE
XM_036156383.1	1	1.96249412495335	FALSE	TRUE
XM_006502484.4	1	1	FALSE	FALSE
XM_036156127.1	1	1.81180278017299	FALSE	TRUE
NM_021394.2	1	1.64597237750912	FALSE	TRUE
XM_036163460.1	1	1	FALSE	FALSE
NM_001412729.1	1	1	FALSE	FALSE
NM_001135688.2	1	1	FALSE	FALSE
NM_001407715.1	1	1.70465858870883	FALSE	TRUE
XM_036162997.1	1	1.68812096640003	FALSE	TRUE
NM_001003934.2	1	1	FALSE	FALSE
NM_025290.4	1	1	FALSE	FALSE
NM_001293672.1	1	1	FALSE	FALSE
XM_006537752.5	1	2.08670940154161	FALSE	TRUE
NM_177598.3	1	2.20820410035924	FALSE	TRUE
XM_006535170.3	1	2.21226543640003	FALSE	TRUE
XM_006500427.5	1	1	FALSE	FALSE
XM_017316772.2	1	2.18882596629335	FALSE	TRUE
XM_011247827.4	1	1	FALSE	FALSE
NM_001177397.2	1	1	FALSE	FALSE
XM_006501108.5	1	1	FALSE	FALSE
XM_011239001.2	1	2.39753752116775	FALSE	TRUE
XM_036154472.1	1	1	FALSE	FALSE
NM_001163635.1	1	1	FALSE	FALSE
NM_001109759.1	1	1	FALSE	FALSE
NM_001346750.1	1	1	FALSE	FALSE
XM_011244019.4	1	2.10441916923214	FALSE	TRUE
